instance,solver_dpll,num_vars_dpll,num_clauses_dpll,runtime_seconds_dpll,result_dpll,solver_walksat,num_vars_walksat,num_clauses_walksat,result_walksat,runtime_seconds_walksat,ratio_dpll,ratio_walksat,var_diff,clause_diff,var_ratio,clause_ratio,vars_times_clauses_dpll,clause_density_dpll,vars_times_clauses_walksat,clause_density_walksat,is_sudoku,is_random3sat,best_solver_actual
random3sat_realistic_676.cnf,DPLL,70.0,350.0,0.0,UNSAT,WalkSAT_Optimized,70.0,350.0,UNSAT,0.2731,4.999999928571429,4.999999928571429,0.0,0.0,0.9999999857142859,0.9999999971428571,24500.0,4.999999928571429,24500.0,4.999999928571429,0,1,0
random3sat_realistic_678.cnf,DPLL,100.0,600.0,0.002,UNSAT,WalkSAT_Optimized,100.0,600.0,UNSAT,0.2868,5.99999994,5.99999994,0.0,0.0,0.9999999900000002,0.9999999983333333,60000.0,5.99999994,60000.0,5.99999994,0,1,0
random3sat_realistic_675.cnf,DPLL,150.0,750.0,0.002,UNSAT,WalkSAT_Optimized,150.0,750.0,UNSAT,0.283,4.999999966666667,4.999999966666667,0.0,0.0,0.9999999933333334,0.9999999986666667,112500.0,4.999999966666667,112500.0,4.999999966666667,0,1,0
random3sat_realistic_679.cnf,DPLL,60.0,360.0,0.002,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2372,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_68.cnf,DPLL,120.0,600.0,0.0,UNSAT,WalkSAT_Optimized,120.0,600.0,UNSAT,0.2123,4.999999958333333,4.999999958333333,0.0,0.0,0.9999999916666668,0.9999999983333333,72000.0,4.999999958333333,72000.0,4.999999958333333,0,1,0
random3sat_realistic_683.cnf,DPLL,50.0,300.0,0.002,UNSAT,WalkSAT_Optimized,50.0,300.0,UNSAT,0.2555,5.9999998800000025,5.9999998800000025,0.0,0.0,0.9999999800000005,0.9999999966666667,15000.0,5.9999998800000025,15000.0,5.9999998800000025,0,1,0
random3sat_realistic_684.cnf,DPLL,70.0,280.0,0.0,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1526,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_681.cnf,DPLL,70.0,420.0,0.0024,UNSAT,WalkSAT_Optimized,70.0,420.0,UNSAT,0.2545,5.999999914285715,5.999999914285715,0.0,0.0,0.9999999857142859,0.9999999976190477,29400.0,5.999999914285715,29400.0,5.999999914285715,0,1,0
random3sat_realistic_685.cnf,DPLL,120.0,720.0,0.001,UNSAT,WalkSAT_Optimized,120.0,720.0,UNSAT,0.2833,5.99999995,5.99999995,0.0,0.0,0.9999999916666668,0.9999999986111111,86400.0,5.99999995,86400.0,5.99999995,0,1,0
random3sat_realistic_686.cnf,DPLL,150.0,900.0,0.0,UNSAT,WalkSAT_Optimized,150.0,900.0,UNSAT,0.3022,5.99999996,5.99999996,0.0,0.0,0.9999999933333334,0.9999999988888889,135000.0,5.99999996,135000.0,5.99999996,0,1,0
random3sat_realistic_688.cnf,DPLL,120.0,600.0,0.001,UNSAT,WalkSAT_Optimized,120.0,600.0,UNSAT,0.2171,4.999999958333333,4.999999958333333,0.0,0.0,0.9999999916666668,0.9999999983333333,72000.0,4.999999958333333,72000.0,4.999999958333333,0,1,0
random3sat_realistic_689.cnf,DPLL,100.0,300.0,0.0,SAT,WalkSAT_Optimized,100.0,300.0,SAT,0.0076,2.99999997,2.99999997,0.0,0.0,0.9999999900000002,0.9999999966666667,30000.0,2.99999997,30000.0,2.99999997,0,1,0
random3sat_realistic_690.cnf,DPLL,80.0,480.0,0.001,UNSAT,WalkSAT_Optimized,80.0,480.0,UNSAT,0.2777,5.999999925000001,5.999999925000001,0.0,0.0,0.9999999875000002,0.9999999979166667,38400.0,5.999999925000001,38400.0,5.999999925000001,0,1,0
random3sat_realistic_691.cnf,DPLL,70.0,210.0,0.0004,UNSAT,WalkSAT_Optimized,70.0,210.0,UNSAT,0.1078,2.9999999571428577,2.9999999571428577,0.0,0.0,0.9999999857142859,0.9999999952380952,14700.0,2.9999999571428577,14700.0,2.9999999571428577,0,1,0
random3sat_realistic_692.cnf,DPLL,120.0,720.0,0.001,UNSAT,WalkSAT_Optimized,120.0,720.0,UNSAT,0.3105,5.99999995,5.99999995,0.0,0.0,0.9999999916666668,0.9999999986111111,86400.0,5.99999995,86400.0,5.99999995,0,1,0
random3sat_realistic_694.cnf,DPLL,90.0,360.0,0.0,UNSAT,WalkSAT_Optimized,90.0,360.0,UNSAT,0.1972,3.9999999555555563,3.9999999555555563,0.0,0.0,0.9999999888888891,0.9999999972222222,32400.0,3.9999999555555563,32400.0,3.9999999555555563,0,1,0
random3sat_realistic_693.cnf,DPLL,120.0,480.0,0.002,UNSAT,WalkSAT_Optimized,120.0,480.0,UNSAT,0.202,3.999999966666667,3.999999966666667,0.0,0.0,0.9999999916666668,0.9999999979166667,57600.0,3.999999966666667,57600.0,3.999999966666667,0,1,0
random3sat_realistic_695.cnf,DPLL,70.0,210.0,0.002,SAT,WalkSAT_Optimized,70.0,210.0,SAT,0.0429,2.9999999571428577,2.9999999571428577,0.0,0.0,0.9999999857142859,0.9999999952380952,14700.0,2.9999999571428577,14700.0,2.9999999571428577,0,1,0
random3sat_realistic_696.cnf,DPLL,90.0,270.0,0.0025,SAT,WalkSAT_Optimized,90.0,270.0,SAT,0.0311,2.999999966666667,2.999999966666667,0.0,0.0,0.9999999888888891,0.9999999962962963,24300.0,2.999999966666667,24300.0,2.999999966666667,0,1,0
random3sat_realistic_698.cnf,DPLL,60.0,240.0,0.001,UNSAT,WalkSAT_Optimized,60.0,240.0,UNSAT,0.1625,3.9999999333333345,3.9999999333333345,0.0,0.0,0.9999999833333336,0.9999999958333333,14400.0,3.9999999333333345,14400.0,3.9999999333333345,0,1,0
random3sat_realistic_699.cnf,DPLL,150.0,900.0,0.001,UNSAT,WalkSAT_Optimized,150.0,900.0,UNSAT,0.2884,5.99999996,5.99999996,0.0,0.0,0.9999999933333334,0.9999999988888889,135000.0,5.99999996,135000.0,5.99999996,0,1,0
random3sat_realistic_700.cnf,DPLL,60.0,180.0,0.0,UNSAT,WalkSAT_Optimized,60.0,180.0,UNSAT,0.1397,2.9999999500000007,2.9999999500000007,0.0,0.0,0.9999999833333336,0.9999999944444445,10800.0,2.9999999500000007,10800.0,2.9999999500000007,0,1,0
random3sat_realistic_7.cnf,DPLL,150.0,750.0,0.0,UNSAT,WalkSAT_Optimized,150.0,750.0,UNSAT,0.2371,4.999999966666667,4.999999966666667,0.0,0.0,0.9999999933333334,0.9999999986666667,112500.0,4.999999966666667,112500.0,4.999999966666667,0,1,0
random3sat_realistic_70.cnf,DPLL,100.0,300.0,0.002,UNSAT,WalkSAT_Optimized,100.0,300.0,UNSAT,0.1182,2.99999997,2.99999997,0.0,0.0,0.9999999900000002,0.9999999966666667,30000.0,2.99999997,30000.0,2.99999997,0,1,0
random3sat_realistic_702.cnf,DPLL,50.0,200.0,0.001,SAT,WalkSAT_Optimized,50.0,200.0,SAT,0.0063,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_701.cnf,DPLL,60.0,300.0,0.001,UNSAT,WalkSAT_Optimized,60.0,300.0,UNSAT,0.2137,4.999999916666669,4.999999916666669,0.0,0.0,0.9999999833333336,0.9999999966666667,18000.0,4.999999916666669,18000.0,4.999999916666669,0,1,0
random3sat_realistic_704.cnf,DPLL,90.0,270.0,0.001,UNSAT,WalkSAT_Optimized,90.0,270.0,UNSAT,0.1214,2.999999966666667,2.999999966666667,0.0,0.0,0.9999999888888891,0.9999999962962963,24300.0,2.999999966666667,24300.0,2.999999966666667,0,1,0
random3sat_realistic_703.cnf,DPLL,90.0,450.0,0.001,UNSAT,WalkSAT_Optimized,90.0,450.0,UNSAT,0.2357,4.999999944444445,4.999999944444445,0.0,0.0,0.9999999888888891,0.9999999977777778,40500.0,4.999999944444445,40500.0,4.999999944444445,0,1,0
random3sat_realistic_706.cnf,DPLL,80.0,320.0,0.0015,UNSAT,WalkSAT_Optimized,80.0,320.0,UNSAT,0.1589,3.9999999500000007,3.9999999500000007,0.0,0.0,0.9999999875000002,0.999999996875,25600.0,3.9999999500000007,25600.0,3.9999999500000007,0,1,0
random3sat_realistic_705.cnf,DPLL,100.0,500.0,0.0005,UNSAT,WalkSAT_Optimized,100.0,500.0,UNSAT,0.2289,4.99999995,4.99999995,0.0,0.0,0.9999999900000002,0.9999999980000001,50000.0,4.99999995,50000.0,4.99999995,0,1,0
random3sat_realistic_707.cnf,DPLL,60.0,240.0,0.002,UNSAT,WalkSAT_Optimized,60.0,240.0,UNSAT,0.1644,3.9999999333333345,3.9999999333333345,0.0,0.0,0.9999999833333336,0.9999999958333333,14400.0,3.9999999333333345,14400.0,3.9999999333333345,0,1,0
random3sat_realistic_708.cnf,DPLL,120.0,720.0,0.0041,UNSAT,WalkSAT_Optimized,120.0,720.0,UNSAT,0.2831,5.99999995,5.99999995,0.0,0.0,0.9999999916666668,0.9999999986111111,86400.0,5.99999995,86400.0,5.99999995,0,1,0
random3sat_realistic_71.cnf,DPLL,90.0,270.0,0.0041,SAT,WalkSAT_Optimized,90.0,270.0,SAT,0.0453,2.999999966666667,2.999999966666667,0.0,0.0,0.9999999888888891,0.9999999962962963,24300.0,2.999999966666667,24300.0,2.999999966666667,0,1,0
random3sat_realistic_709.cnf,DPLL,90.0,450.0,0.0061,UNSAT,WalkSAT_Optimized,90.0,450.0,UNSAT,0.212,4.999999944444445,4.999999944444445,0.0,0.0,0.9999999888888891,0.9999999977777778,40500.0,4.999999944444445,40500.0,4.999999944444445,0,1,0
random3sat_realistic_710.cnf,DPLL,90.0,270.0,0.005,UNSAT,WalkSAT_Optimized,90.0,270.0,UNSAT,0.1184,2.999999966666667,2.999999966666667,0.0,0.0,0.9999999888888891,0.9999999962962963,24300.0,2.999999966666667,24300.0,2.999999966666667,0,1,0
random3sat_realistic_711.cnf,DPLL,60.0,360.0,0.002,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2852,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_712.cnf,DPLL,70.0,280.0,0.002,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1652,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_713.cnf,DPLL,70.0,350.0,0.002,UNSAT,WalkSAT_Optimized,70.0,350.0,UNSAT,0.2116,4.999999928571429,4.999999928571429,0.0,0.0,0.9999999857142859,0.9999999971428571,24500.0,4.999999928571429,24500.0,4.999999928571429,0,1,0
random3sat_realistic_716.cnf,DPLL,60.0,300.0,0.002,UNSAT,WalkSAT_Optimized,60.0,300.0,UNSAT,0.2148,4.999999916666669,4.999999916666669,0.0,0.0,0.9999999833333336,0.9999999966666667,18000.0,4.999999916666669,18000.0,4.999999916666669,0,1,0
random3sat_realistic_715.cnf,DPLL,120.0,360.0,0.0,SAT,WalkSAT_Optimized,120.0,360.0,UNSAT,0.1253,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_714.cnf,DPLL,60.0,360.0,0.002,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2622,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_719.cnf,DPLL,50.0,150.0,0.0041,SAT,WalkSAT_Optimized,50.0,150.0,SAT,0.0056,2.9999999400000013,2.9999999400000013,0.0,0.0,0.9999999800000005,0.9999999933333334,7500.0,2.9999999400000013,7500.0,2.9999999400000013,0,1,0
random3sat_realistic_72.cnf,DPLL,70.0,350.0,0.002,UNSAT,WalkSAT_Optimized,70.0,350.0,UNSAT,0.2374,4.999999928571429,4.999999928571429,0.0,0.0,0.9999999857142859,0.9999999971428571,24500.0,4.999999928571429,24500.0,4.999999928571429,0,1,0
random3sat_realistic_718.cnf,DPLL,80.0,240.0,0.0041,SAT,WalkSAT_Optimized,80.0,240.0,SAT,0.0019,2.9999999625000004,2.9999999625000004,0.0,0.0,0.9999999875000002,0.9999999958333333,19200.0,2.9999999625000004,19200.0,2.9999999625000004,0,1,1
random3sat_realistic_720.cnf,DPLL,60.0,360.0,0.0015,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2763,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_721.cnf,DPLL,50.0,250.0,0.0,UNSAT,WalkSAT_Optimized,50.0,250.0,UNSAT,0.2304,4.999999900000002,4.999999900000002,0.0,0.0,0.9999999800000005,0.999999996,12500.0,4.999999900000002,12500.0,4.999999900000002,0,1,0
random3sat_realistic_723.cnf,DPLL,50.0,200.0,0.001,UNSAT,WalkSAT_Optimized,50.0,200.0,UNSAT,0.178,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_722.cnf,DPLL,150.0,750.0,0.0015,UNSAT,WalkSAT_Optimized,150.0,750.0,UNSAT,0.2362,4.999999966666667,4.999999966666667,0.0,0.0,0.9999999933333334,0.9999999986666667,112500.0,4.999999966666667,112500.0,4.999999966666667,0,1,0
random3sat_realistic_725.cnf,DPLL,50.0,250.0,0.001,UNSAT,WalkSAT_Optimized,50.0,250.0,UNSAT,0.2044,4.999999900000002,4.999999900000002,0.0,0.0,0.9999999800000005,0.999999996,12500.0,4.999999900000002,12500.0,4.999999900000002,0,1,0
random3sat_realistic_724.cnf,DPLL,60.0,180.0,0.001,SAT,WalkSAT_Optimized,60.0,180.0,SAT,0.0081,2.9999999500000007,2.9999999500000007,0.0,0.0,0.9999999833333336,0.9999999944444445,10800.0,2.9999999500000007,10800.0,2.9999999500000007,0,1,0
random3sat_realistic_726.cnf,DPLL,70.0,280.0,0.001,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1669,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_727.cnf,DPLL,60.0,240.0,0.001,UNSAT,WalkSAT_Optimized,60.0,240.0,UNSAT,0.1562,3.9999999333333345,3.9999999333333345,0.0,0.0,0.9999999833333336,0.9999999958333333,14400.0,3.9999999333333345,14400.0,3.9999999333333345,0,1,0
random3sat_realistic_728.cnf,DPLL,90.0,540.0,0.0,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.2823,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_729.cnf,DPLL,120.0,720.0,0.0012,UNSAT,WalkSAT_Optimized,120.0,720.0,UNSAT,0.3104,5.99999995,5.99999995,0.0,0.0,0.9999999916666668,0.9999999986111111,86400.0,5.99999995,86400.0,5.99999995,0,1,0
random3sat_realistic_73.cnf,DPLL,100.0,300.0,0.001,UNSAT,WalkSAT_Optimized,100.0,300.0,UNSAT,0.1186,2.99999997,2.99999997,0.0,0.0,0.9999999900000002,0.9999999966666667,30000.0,2.99999997,30000.0,2.99999997,0,1,0
random3sat_realistic_730.cnf,DPLL,50.0,300.0,0.001,UNSAT,WalkSAT_Optimized,50.0,300.0,UNSAT,0.2738,5.9999998800000025,5.9999998800000025,0.0,0.0,0.9999999800000005,0.9999999966666667,15000.0,5.9999998800000025,15000.0,5.9999998800000025,0,1,0
random3sat_realistic_731.cnf,DPLL,70.0,280.0,0.001,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1737,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_732.cnf,DPLL,60.0,360.0,0.0025,UNSAT,WalkSAT_Optimized,60.0,360.0,UNSAT,0.2626,5.9999999000000015,5.9999999000000015,0.0,0.0,0.9999999833333336,0.9999999972222222,21600.0,5.9999999000000015,21600.0,5.9999999000000015,0,1,0
random3sat_realistic_733.cnf,DPLL,90.0,450.0,0.001,UNSAT,WalkSAT_Optimized,90.0,450.0,UNSAT,0.2115,4.999999944444445,4.999999944444445,0.0,0.0,0.9999999888888891,0.9999999977777778,40500.0,4.999999944444445,40500.0,4.999999944444445,0,1,0
random3sat_realistic_734.cnf,DPLL,50.0,250.0,0.001,UNSAT,WalkSAT_Optimized,50.0,250.0,UNSAT,0.2039,4.999999900000002,4.999999900000002,0.0,0.0,0.9999999800000005,0.999999996,12500.0,4.999999900000002,12500.0,4.999999900000002,0,1,0
random3sat_realistic_735.cnf,DPLL,80.0,240.0,0.001,SAT,WalkSAT_Optimized,80.0,240.0,SAT,0.0068,2.9999999625000004,2.9999999625000004,0.0,0.0,0.9999999875000002,0.9999999958333333,19200.0,2.9999999625000004,19200.0,2.9999999625000004,0,1,0
random3sat_realistic_736.cnf,DPLL,50.0,250.0,0.001,UNSAT,WalkSAT_Optimized,50.0,250.0,UNSAT,0.2053,4.999999900000002,4.999999900000002,0.0,0.0,0.9999999800000005,0.999999996,12500.0,4.999999900000002,12500.0,4.999999900000002,0,1,0
random3sat_realistic_737.cnf,DPLL,50.0,250.0,0.001,UNSAT,WalkSAT_Optimized,50.0,250.0,UNSAT,0.2258,4.999999900000002,4.999999900000002,0.0,0.0,0.9999999800000005,0.999999996,12500.0,4.999999900000002,12500.0,4.999999900000002,0,1,0
random3sat_realistic_738.cnf,DPLL,150.0,450.0,0.0,SAT,WalkSAT_Optimized,150.0,450.0,UNSAT,0.1246,2.99999998,2.99999998,0.0,0.0,0.9999999933333334,0.9999999977777778,67500.0,2.99999998,67500.0,2.99999998,0,1,0
random3sat_realistic_739.cnf,DPLL,80.0,320.0,0.001,UNSAT,WalkSAT_Optimized,80.0,320.0,UNSAT,0.1697,3.9999999500000007,3.9999999500000007,0.0,0.0,0.9999999875000002,0.999999996875,25600.0,3.9999999500000007,25600.0,3.9999999500000007,0,1,0
random3sat_realistic_74.cnf,DPLL,120.0,360.0,0.001,UNSAT,WalkSAT_Optimized,120.0,360.0,UNSAT,0.1342,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_740.cnf,DPLL,50.0,200.0,0.0,UNSAT,WalkSAT_Optimized,50.0,200.0,UNSAT,0.1704,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_741.cnf,DPLL,120.0,360.0,0.0035,UNSAT,WalkSAT_Optimized,120.0,360.0,UNSAT,0.1227,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_742.cnf,DPLL,90.0,540.0,0.001,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.291,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_744.cnf,DPLL,100.0,500.0,0.001,UNSAT,WalkSAT_Optimized,100.0,500.0,UNSAT,0.2398,4.99999995,4.99999995,0.0,0.0,0.9999999900000002,0.9999999980000001,50000.0,4.99999995,50000.0,4.99999995,0,1,0
random3sat_realistic_746.cnf,DPLL,70.0,280.0,0.001,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1705,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_743.cnf,DPLL,120.0,720.0,0.002,UNSAT,WalkSAT_Optimized,120.0,720.0,UNSAT,0.2965,5.99999995,5.99999995,0.0,0.0,0.9999999916666668,0.9999999986111111,86400.0,5.99999995,86400.0,5.99999995,0,1,0
random3sat_realistic_747.cnf,DPLL,120.0,360.0,0.002,SAT,WalkSAT_Optimized,120.0,360.0,UNSAT,0.1361,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_745.cnf,DPLL,90.0,540.0,0.001,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.2826,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_748.cnf,DPLL,50.0,200.0,0.0,UNSAT,WalkSAT_Optimized,50.0,200.0,UNSAT,0.1908,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_749.cnf,DPLL,50.0,250.0,0.0009,UNSAT,WalkSAT_Optimized,50.0,250.0,UNSAT,0.2066,4.999999900000002,4.999999900000002,0.0,0.0,0.9999999800000005,0.999999996,12500.0,4.999999900000002,12500.0,4.999999900000002,0,1,0
random3sat_realistic_75.cnf,DPLL,70.0,420.0,0.0005,UNSAT,WalkSAT_Optimized,70.0,420.0,UNSAT,0.2677,5.999999914285715,5.999999914285715,0.0,0.0,0.9999999857142859,0.9999999976190477,29400.0,5.999999914285715,29400.0,5.999999914285715,0,1,0
random3sat_realistic_750.cnf,DPLL,120.0,480.0,0.0,UNSAT,WalkSAT_Optimized,120.0,480.0,UNSAT,0.1827,3.999999966666667,3.999999966666667,0.0,0.0,0.9999999916666668,0.9999999979166667,57600.0,3.999999966666667,57600.0,3.999999966666667,0,1,0
random3sat_realistic_751.cnf,DPLL,80.0,400.0,0.0,UNSAT,WalkSAT_Optimized,80.0,400.0,UNSAT,0.2101,4.999999937500001,4.999999937500001,0.0,0.0,0.9999999875000002,0.9999999975,32000.0,4.999999937500001,32000.0,4.999999937500001,0,1,0
random3sat_realistic_752.cnf,DPLL,120.0,360.0,0.0,SAT,WalkSAT_Optimized,120.0,360.0,UNSAT,0.1352,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_754.cnf,DPLL,70.0,280.0,0.0,UNSAT,WalkSAT_Optimized,70.0,280.0,UNSAT,0.1704,3.9999999428571438,3.9999999428571438,0.0,0.0,0.9999999857142859,0.9999999964285714,19600.0,3.9999999428571438,19600.0,3.9999999428571438,0,1,0
random3sat_realistic_755.cnf,DPLL,100.0,300.0,0.0061,UNSAT,WalkSAT_Optimized,100.0,300.0,UNSAT,0.1383,2.99999997,2.99999997,0.0,0.0,0.9999999900000002,0.9999999966666667,30000.0,2.99999997,30000.0,2.99999997,0,1,0
random3sat_realistic_757.cnf,DPLL,90.0,270.0,0.0,UNSAT,WalkSAT_Optimized,90.0,270.0,UNSAT,0.1262,2.999999966666667,2.999999966666667,0.0,0.0,0.9999999888888891,0.9999999962962963,24300.0,2.999999966666667,24300.0,2.999999966666667,0,1,0
random3sat_realistic_756.cnf,DPLL,90.0,360.0,0.0,UNSAT,WalkSAT_Optimized,90.0,360.0,UNSAT,0.1822,3.9999999555555563,3.9999999555555563,0.0,0.0,0.9999999888888891,0.9999999972222222,32400.0,3.9999999555555563,32400.0,3.9999999555555563,0,1,0
random3sat_realistic_758.cnf,DPLL,100.0,500.0,0.0,UNSAT,WalkSAT_Optimized,100.0,500.0,UNSAT,0.2345,4.99999995,4.99999995,0.0,0.0,0.9999999900000002,0.9999999980000001,50000.0,4.99999995,50000.0,4.99999995,0,1,0
random3sat_realistic_759.cnf,DPLL,60.0,180.0,0.001,SAT,WalkSAT_Optimized,60.0,180.0,SAT,0.0028,2.9999999500000007,2.9999999500000007,0.0,0.0,0.9999999833333336,0.9999999944444445,10800.0,2.9999999500000007,10800.0,2.9999999500000007,0,1,0
random3sat_realistic_760.cnf,DPLL,80.0,480.0,0.0015,UNSAT,WalkSAT_Optimized,80.0,480.0,UNSAT,0.2879,5.999999925000001,5.999999925000001,0.0,0.0,0.9999999875000002,0.9999999979166667,38400.0,5.999999925000001,38400.0,5.999999925000001,0,1,0
random3sat_realistic_76.cnf,DPLL,150.0,900.0,0.002,UNSAT,WalkSAT_Optimized,150.0,900.0,UNSAT,0.2982,5.99999996,5.99999996,0.0,0.0,0.9999999933333334,0.9999999988888889,135000.0,5.99999996,135000.0,5.99999996,0,1,0
random3sat_realistic_761.cnf,DPLL,100.0,300.0,0.003,UNSAT,WalkSAT_Optimized,100.0,300.0,UNSAT,0.128,2.99999997,2.99999997,0.0,0.0,0.9999999900000002,0.9999999966666667,30000.0,2.99999997,30000.0,2.99999997,0,1,0
random3sat_realistic_762.cnf,DPLL,60.0,180.0,0.001,SAT,WalkSAT_Optimized,60.0,180.0,SAT,0.0026,2.9999999500000007,2.9999999500000007,0.0,0.0,0.9999999833333336,0.9999999944444445,10800.0,2.9999999500000007,10800.0,2.9999999500000007,0,1,0
random3sat_realistic_763.cnf,DPLL,50.0,150.0,0.003,UNSAT,WalkSAT_Optimized,50.0,150.0,UNSAT,0.1219,2.9999999400000013,2.9999999400000013,0.0,0.0,0.9999999800000005,0.9999999933333334,7500.0,2.9999999400000013,7500.0,2.9999999400000013,0,1,0
random3sat_realistic_766.cnf,DPLL,80.0,480.0,0.0,UNSAT,WalkSAT_Optimized,80.0,480.0,UNSAT,0.2718,5.999999925000001,5.999999925000001,0.0,0.0,0.9999999875000002,0.9999999979166667,38400.0,5.999999925000001,38400.0,5.999999925000001,0,1,0
random3sat_realistic_765.cnf,DPLL,70.0,210.0,0.0025,UNSAT,WalkSAT_Optimized,70.0,210.0,UNSAT,0.1103,2.9999999571428577,2.9999999571428577,0.0,0.0,0.9999999857142859,0.9999999952380952,14700.0,2.9999999571428577,14700.0,2.9999999571428577,0,1,0
random3sat_realistic_767.cnf,DPLL,50.0,200.0,0.0032,UNSAT,WalkSAT_Optimized,50.0,200.0,UNSAT,0.1955,3.999999920000002,3.999999920000002,0.0,0.0,0.9999999800000005,0.999999995,10000.0,3.999999920000002,10000.0,3.999999920000002,0,1,0
random3sat_realistic_768.cnf,DPLL,100.0,500.0,0.0036,UNSAT,WalkSAT_Optimized,100.0,500.0,UNSAT,0.2305,4.99999995,4.99999995,0.0,0.0,0.9999999900000002,0.9999999980000001,50000.0,4.99999995,50000.0,4.99999995,0,1,0
random3sat_realistic_769.cnf,DPLL,120.0,360.0,0.0075,UNSAT,WalkSAT_Optimized,120.0,360.0,UNSAT,0.1143,2.999999975,2.999999975,0.0,0.0,0.9999999916666668,0.9999999972222222,43200.0,2.999999975,43200.0,2.999999975,0,1,0
random3sat_realistic_77.cnf,DPLL,70.0,210.0,0.0084,SAT,WalkSAT_Optimized,70.0,210.0,SAT,0.0026,2.9999999571428577,2.9999999571428577,0.0,0.0,0.9999999857142859,0.9999999952380952,14700.0,2.9999999571428577,14700.0,2.9999999571428577,0,1,1
